Office,التجهيز,Subscription,Breaker,consumption,x,y
3420,5011486179,3060259937,200,0,39.86134815,29.78221672
3420,5001310786,33060021741,100,0,39.85332235,29.78562579
3410,5001270959,33010289929,100,0,40.00734727,29.78615177
3420,5001345001,33060162839,100,0,39.68287926,29.78694332
3410,5001295509,33010352808,100,0,40.01506186,29.78752999
3420,5009414682,33060214167,250,0,39.7148,29.788
3420,5001321895,33060040021,200,0,39.86371554,29.78926316
3410,5001325046,33010509989,100,0,40.01357257,29.78955084
3420,5001327225,33060027119,200,0,39.87021671,29.79040193
3410,5001288620,33010264222,300,0,40.1598,29.7932
3410,5001250661,33010302056,100,0,40.1591,29.7933
3410,5001239570,33010148528,1000,0,40.10057,29.79416
3410,5008069702,33010683444,100,0,40.0216,29.796
3420,5010695221,3060240926,70,0,39.72174296,29.79644117
3420,5011234522,3060252927,400,0,39.65576256,29.79646953
3420,5001301575,33060096519,200,0,39.7010591,29.79694202
3410,5001323463,33010316543,100,0,40.00756709,29.79713338
3410,5001309012,33010326281,100,0,39.99012076,29.79747911
3410,5008012137,33010684497,50,0,40.0241,29.7988
3420,5010838465,3060243221,70,0,39.89323773,29.79882432
3410,5001304222,33010459171,60,0,40.26016341,29.80347652
3420,5001318865,33060085874,100,0,39.7417593,29.80364103
3420,5001308337,33060143332,300,0,39.6206,29.8038
3420,5010813114,3060243024,100,0,39.88018803,29.80440186
3410,5001259639,33010119901,100,0,40.44034649,29.80509576
3410,5001317554,33010508005,160,0,40.44406072,29.80523261
3420,5009121685,33060207841,30,0,39.7033,29.8059
3410,5001281553,33010087549,100,0,40.2396561,29.80785541
3410,5001297836,33010089937,100,0,40.23322092,29.80798479
3410,5001292006,33010233745,100,0,40.44041513,29.80851373
3420,5011704225,3060268266,70,0,39.89144213,29.80889992
3410,5001283826,33010410591,100,0,40.43539036,29.81028841
3420,5001320487,33060101127,160,0,39.60584,29.81144
3420,5001327112,33060058760,300,0,39.61149298,29.81164883
3410,5001307233,33010093573,100,0,40.23130829,29.81325088
3410,5001321040,33010647303,100,0,40.05781718,29.81365095
3410,5011587518,3011128762,30,0,40.25307173,29.8136702
3420,5011206854,3060252408,70,0,39.86138917,29.81527327
3410,5001260971,33010084476,100,0,40.21999003,29.81645031
3420,5001327124,33060058779,200,0,39.60830856,29.81666963
3420,5001316758,33060144886,160,0,39.73241842,29.81713798
3410,5001298592,33010091318,100,0,40.1840999,29.81722112
3410,5001238921,33010115572,100,0,40.42940186,29.81838068
3420,5001323458,33060025624,60,0,39.84949761,29.81883919
3410,5001318952,33010448097,60,0,40.37184609,29.81907519
3410,5001297861,33010089964,100,0,40.19294641,29.81945859
3410,5001257316,33010084144,100,0,40.19287299,29.81988519
3410,5001280856,33010137041,160,0,40.21837499,29.82034323
3410,5001240776,33010098023,100,0,40.19522995,29.82047213
3410,5004155915,33010667692,60,0,40.28409444,29.82113923
3410,5001305477,33010414965,200,0,40.14948271,29.82135003
3410,5001277058,33010136616,100,0,40.10723388,29.82143131
3420,5011424193,3060257843,30,0,39.88527032,29.82241096
3410,5001285684,33010087629,100,0,40.18432031,29.82300648
3410,5001228091,33010096440,100,0,40.1932234,29.82437111
3420,5001326412,33060058198,150,0,39.5911922,29.82446548
3410,5001300869,33010266129,200,0,40.1327,29.8256
3420,5001326893,33060058563,100,0,39.5885,29.8257
3410,5001224510,33010096145,100,0,40.18484077,29.82659133
3410,5008775624,33010760329,100,0,40.2893674,29.82802269
3410,5001292218,33010456259,100,0,40.30308207,29.82863983
3410,5011766935,3011150905,70,0,40.34872934,29.8291896
3410,5007987280,33010683589,100,0,40.21599914,29.82925006
3410,5001302568,33010519457,60,0,40.28365597,29.83068012
3420,5001326174,33060057996,100,0,39.58281216,29.83091153
3420,5001334081,33060091693,160,0,39.58060419,29.83174476
3420,5001324010,33060101781,160,0,39.58672638,29.83185254
3420,5011501540,3060260212,100,0,39.82984452,29.83187385
3410,5001305429,33010520064,30,0,40.31616255,29.83342751
3420,5001284366,33060064088,80,0,39.62385878,29.83462115
3420,5011912596,3060274942,30,0,39.88172337,29.83535551
3420,5009301415,33060210408,200,0,39.5181,29.8362
3420,5001312600,33060099001,160,0,39.58681106,29.83636533
3420,5001326830,33060058518,200,0,39.58423206,29.83840442
3420,5001326869,33060058545,100,0,39.58422988,29.83840563
3410,5001271690,33010378537,200,0,40.17915399,29.83858622
3410,5001232643,33010130668,100,0,40.4232017,29.83908171
3410,5001296711,33010457238,150,0,40.29775879,29.83918448
3420,5008032194,33060178679,50,0,39.46565494,29.83920812
3420,5001327185,33060058831,100,0,39.57584443,29.83926613
3420,5001340781,33060162169,60,0,39.4518,29.8394
3420,5001284144,33060063957,200,0,39.67175854,29.83940613
3420,5001327168,33060074084,160,0,39.56066889,29.84069923
3410,5001319264,33010433380,100,0,40.16548347,29.84184268
3420,5001318700,33060070915,200,0,39.58152105,29.84231289
3420,5011552413,3060262745,70,0,39.45141095,29.84243708
3420,5001335382,33060153052,100,0,39.4502,29.8427
3420,5001288988,33060108923,200,0,39.39523391,29.84307328
3420,5010949135,3060246026,100,0,39.3995,29.8436
3420,5008054067,33060178491,100,0,39.63276297,29.84415298
3410,5008763430,33010759364,100,0,40.34525,29.84453
3410,5001314285,33010446941,100,0,40.17524922,29.84472131
3410,5001299747,33010323987,100,0,40.17802967,29.84526598
3410,5001210103,33010064105,150,0,40.14798333,29.84532135
3410,5008525418,33010733841,40,0,40.30905711,29.84569133
3410,5001296688,33010367711,100,0,40.17730329,29.84599169
3410,5008049424,33010689887,50,0,40.26372305,29.84708991
3410,5001245101,33010082293,150,0,40.41366,29.8473
3420,5001321021,33060131304,300,0,39.6304,29.8477
3410,5001306748,33010109646,100,0,40.15559743,29.84858953
3420,5001852683,33060170877,60,0,39.37274838,29.84909701
3410,5001262997,33010120161,100,0,40.18896593,29.84919667
3410,5001265581,33010102583,100,0,40.15926567,29.85145875
3410,5001876161,33010644105,100,0,40.16749388,29.85161989
3410,5001306687,33010141518,160,0,40.15401302,29.8521903
3410,5001320205,33010373174,100,0,40.1540944,29.85261118
3410,5001272079,33010408888,100,0,40.42072771,29.8536224
3420,5001337642,33060162104,30,0,39.70164458,29.85588967
3420,5010935044,3060245379,70,0,39.6656,29.8563
3420,5001312526,33060098952,200,0,39.57151548,29.85636444
3410,5001256815,33010133651,100,0,40.42327209,29.85679788
3420,5011603702,3060264042,30,0,39.42285618,29.85815687
3420,5001329415,33060134351,300,0,39.45753789,29.85926168
3410,5009828660,3010959973,100,0,40.36574947,29.86068463
3420,5001301341,33060096359,200,0,39.67463291,29.86202943
3410,5008283415,33010712519,70,0,40.30149216,29.8620681
3410,5001210355,33010064268,100,0,40.14230796,29.86236874
3420,5010312072,3060232399,300,0,39.5476,29.8637
3410,5011220905,3011075140,100,0,39.9916,29.8644
3420,5010642853,3060240121,70,0,39.56400133,29.86442401
3410,5001298655,33010109323,100,0,40.17333607,29.86472318
3410,5001319203,33010387911,150,0,40.41913809,29.86494749
3420,5001320783,33060131000,200,0,39.5632,29.8667
3420,5009147332,33060208277,30,0,39.3643,29.8674
3410,5001307248,33010093653,100,0,40.22587,29.86973
3410,5009218703,33010911755,160,0,40.05336358,29.8698072
3410,5001252374,33010118162,100,0,40.23001,29.87097
3420,5008179136,33060183507,60,0,39.70210796,29.87132982
3410,5001210561,33010064419,200,0,40.13895808,29.87180442
3420,5001330131,33060089238,100,0,39.60655755,29.87197967
3410,5001251760,33010117728,100,0,40.15954962,29.87209302
3410,5001307267,33010093715,150,0,40.23053353,29.87313691
3410,5008370874,33010720136,70,0,40.36513362,29.87355001
3410,5001277018,33010136591,100,0,40.22922815,29.87485282
3410,5001227096,33010145894,100,0,40.22531,29.87541
3420,5001324382,33060102385,200,0,39.50605139,29.87751649
3410,5001307158,33010093321,100,0,40.12467699,29.87754731
3410,5001235047,33010114889,100,0,40.2244,29.8794
3410,5001241129,33010081779,100,0,40.2212,29.8805
3410,5001220511,33010112525,100,0,40.23091586,29.88065892
3410,5001240996,33010053059,100,0,40.226605,29.88066851
3410,5001293460,33010078165,100,0,40.22467693,29.8812065
3410,5001305048,33010519798,200,0,40.05599104,29.88183434
3410,5008328504,33010716151,100,0,40.05896851,29.88217085
3410,5001284992,33010455037,200,0,40.06519311,29.88249931
3410,5001307592,33010145590,100,0,40.23575088,29.88288161
3420,5001328201,33060103542,200,0,39.69565877,29.88368727
3410,5001307299,33010111724,300,0,40.00553216,29.88549439
3420,5001317347,33060115571,160,0,39.8457,29.8859
3410,5011666432,3011127827,70,0,40.1493,29.8881
3410,5001278312,33010123108,100,0,40.2315989,29.88874436
3410,5001324999,33010494705,100,0,40.02353328,29.89132051
3420,5001334725,33060136089,60,0,39.5843,29.8921
3410,5009851594,3010962315,70,0,40.4132106,29.89365395
3410,5001219336,33010128919,100,0,40.22323,29.8956
3410,5001227581,33010113818,60,0,40.21125392,29.89718441
3410,5008756731,33010758741,100,0,40.29997543,29.89786363
3410,5001275983,33010424694,160,0,40.41214972,29.89839198
3410,5008817264,33010766547,30,0,40.15484855,29.89910156
3410,5001215344,33010095101,100,0,40.21242754,29.899506
3410,5001291831,33010366699,100,0,40.02843064,29.90020709
3410,5001310189,33010460411,200,0,40.13840175,29.90040007
3420,5001302869,33060157409,300,0,39.48543748,29.90250268
3410,5008388598,33010720717,100,0,40.0263,29.9054
3410,5001210546,33010064400,100,0,40.29068,29.90612
3410,5001308820,33010430314,150,0,40.028,29.9075
3420,5001280187,33060047659,200,0,39.7677,29.9075
3410,5008683068,33010750064,160,0,40.39745,29.90846
3410,5001285912,33010105271,100,0,40.19663182,29.91033419
3410,5001332087,33010512536,100,0,40.40907584,29.91034252
3410,5011117804,3011075293,50,0,40.35110682,29.91133826
3420,5001313119,33060129128,30,0,39.60417719,29.91224941
3420,5001314262,33060022758,80,0,39.77729475,29.91281549
3420,5001315661,33060023021,200,0,39.7635,29.913
3410,5001297376,33010127359,100,0,40.19910695,29.91334958
3420,5009365795,33060212162,300,0,39.5097,29.9137
3420,5001330019,33060089158,200,0,39.60620189,29.9139792
3420,5001311306,33060037732,300,0,39.8272,29.9143
3420,5001872747,33060172245,200,0,39.88315335,29.91494551
3410,5001248160,33010117281,100,0,40.20318706,29.91642849
3420,5001334266,33060046544,200,0,39.79540858,29.9174999
3420,5001327121,33060027020,150,0,39.79671781,29.91837012
3420,5001350494,33060163630,30,0,39.8609,29.9184
3420,5001318962,33060023924,200,0,39.8303,29.9201
3420,5001323052,33060025301,200,0,39.8353,29.9205
3410,5008747337,33010758536,70,0,40.12663785,29.92302514
3410,5008842159,33010768256,30,0,40.25154835,29.926083
3420,5001276303,33060031283,200,0,39.7694,29.9274
3420,5001306097,33060097374,60,0,39.76943682,29.92787685
3410,5008332124,33010708104,100,0,40.03969326,29.92888116
3410,5008435577,33010726908,100,0,40.35422603,29.92952001
3420,5001319197,33060024073,100,0,39.83862144,29.92952659
3420,5001299787,33060034641,250,0,39.8392,29.93
3420,5001318967,33060039488,150,0,39.77274294,29.93082447
3420,5001313885,33060022490,200,0,39.8015,29.9313
3410,5009308761,33010922409,30,0,40.03438,29.93143
3420,5001319165,33060024055,80,0,39.8327104,29.93347694
3410,5001274801,33010122138,100,0,40.0755,29.9335
3420,5001313642,33060114813,200,0,39.49035915,29.93383402
3420,5001327430,33060027333,200,0,39.83328552,29.93464634
3420,5001311182,33060037652,400,0,39.8216,29.9348
3410,5001311089,33010446083,100,0,40.0736,29.9386
3410,5009914302,3010966047,100,0,40.35966618,29.94063856
3410,5001282935,33010623043,100,0,40.13271026,29.94065977
3420,5001311561,33060037901,100,0,39.7676329,29.94073882
3410,5001290675,33010308434,100,0,40.0549,29.9412
3420,5001331630,33060029946,200,0,39.81118375,29.94211275
3420,5001304855,33060035961,100,0,39.81062231,29.94274631
3410,5001236403,33010081358,100,0,40.07517005,29.94481764
3410,5009583113,3010942564,50,0,40.21026252,29.94575651
3420,5001280414,33060031882,200,0,39.80389524,29.94868896
3410,5008729418,33010750289,100,0,40.29539563,29.9494654
3420,5001290744,33060033359,400,0,39.8079,29.9525
3420,5001280220,33060031784,400,0,39.79422778,29.95274026
3410,5009038201,33010791002,70,0,40.33731154,29.95380053
3410,5001307302,33010111761,100,0,40.2122,29.9548
3410,5009125952,33010797409,200,0,40.0987,29.9552
3410,5001286650,33010105736,100,0,40.09153108,29.9590535
3410,5001326034,33010450282,200,0,40.31216329,29.95937466
3410,5001272369,33010378921,200,0,40.3152189,29.95996604
3410,5001235771,33010052267,100,0,40.2262665,29.96022538
3410,5009457513,33010934769,40,0,40.31233102,29.96022687
3410,5001271949,33010393696,100,0,40.06474624,29.96037493
3410,5001271419,33010348716,100,0,40.12009221,29.96109346
3410,5001265541,33010102565,160,0,40.22669,29.96126
3410,5001255910,33010118538,150,0,40.1048,29.96215
3410,5001263651,33010120680,100,0,40.1023,29.9633
3410,5010391303,3011003409,70,0,40.33133925,29.96428703
3410,5010770023,3011044724,100,0,40.07598173,29.96578803
3410,5010460931,3011025701,200,0,40.24200219,29.96641031
3410,5011377901,3011110301,50,0,40.35615519,29.9672929
3410,5009565749,3010942395,50,0,40.09115933,29.96817745
3410,5001253028,33010100023,100,0,40.11641477,29.96854357
3410,5001232476,33010052098,100,0,40.21032487,29.96910068
3410,5001247678,33010116954,150,0,40.23268,29.96938
3410,5011104426,3011086107,50,0,40.0987,29.9696
3410,5011824390,3011155751,150,0,40.1526,29.9705
3410,5001301621,33010474014,100,0,40.23906678,29.97124486
3410,5007977868,33010682886,50,0,40.12530528,29.97127269
3410,5009486275,33010936674,100,0,40.23874,29.97137
3410,5001291340,33010322980,100,0,40.07003483,29.97156473
3410,5001298106,33010090212,100,0,40.1962583,29.97312353
3410,5001292814,33010106564,100,0,40.19618821,29.97362918
3410,5001273203,33010086274,100,0,40.10124,29.97411
3410,5001201897,33010015076,100,0,40.1950567,29.97497159
3410,5001292801,33010106555,100,0,40.23588118,29.97588194
3410,5011837844,3011153765,100,0,40.102,29.9759
3410,5009995914,3010970578,100,0,40.25239988,29.97602194
3410,5001222764,33010112651,100,0,40.24035111,29.97693548
3410,5001306860,33010110039,100,0,40.23735532,29.97703631
3410,5001236462,33010097803,100,0,40.1006902,29.97863816
3410,5001287717,33010187061,160,0,40.13164282,29.97895103
3410,5001294891,33010126361,100,0,40.19842676,29.97935381
3410,5001215632,33010078862,100,0,40.23907345,29.97985171
3410,5001236486,33010097812,100,0,40.10173617,29.98027624
3410,5001317476,33010507901,60,0,40.13256694,29.98033596
3410,5001316201,33010328562,100,0,40.14500661,29.98042761
3410,5001311827,33010356075,100,0,40.07372505,29.98099592
3410,5001269130,33010085633,100,0,40.25253602,29.98112401
3410,5001257606,33010101272,100,0,40.24430696,29.98114463
3410,5001293321,33010107024,150,0,40.0706,29.9812
3410,5001307123,33010143147,100,0,40.20537785,29.9813699
3410,5001292926,33010089169,100,0,40.20523826,29.9814712
3410,5010704759,3011045964,100,0,40.08477385,29.98159525
3410,5001256944,33010100918,100,0,40.23528903,29.98186123
3410,5001269338,33010135584,100,0,40.06219154,29.98287625
3410,5001263024,33010120198,100,0,40.24115831,29.98339463
3410,5009069923,33010793132,70,0,40.0344,29.9838
3410,5001293365,33010078076,100,0,40.23763184,29.98380095
3410,5009559346,3010941638,50,0,40.02382214,29.98429733
3410,5001283219,33010485395,160,0,40.09096556,29.98494572
3410,5001269376,33010135600,100,0,40.2434,29.9862
3410,5001301019,33010295855,150,0,40.21949081,29.98638576
3410,5001222953,33010112777,100,0,40.0509,29.9865
3410,5012088145,3011180889,70,0,40.07514247,29.98653258
3410,5001297993,33010107614,100,0,40.0961,29.9866
3410,5001235959,33010130819,100,0,40.20157993,29.98675761
3410,5001244964,33010132107,200,0,40.123,29.9869
3410,5001244982,33010132116,200,0,40.123,29.9869
3410,5001288526,33010125416,100,0,40.19902585,29.98727443
3410,5001215213,33010095031,100,0,40.26779784,29.98743122
3410,5001305882,33010236602,100,0,40.2342,29.9889
3410,5007960043,33010680943,100,0,40.1312,29.9894
3410,5001317983,33010477802,100,0,40.0636,29.9895
3410,5011901713,3011160831,100,0,40.237,29.9903
3410,5001256753,33010083782,100,0,40.1745815,29.9912368
3410,5001258740,33010119212,100,0,40.15120491,29.99123887
3410,5001241386,33010036933,60,0,40.2062595,29.99186986
3410,5001300131,33010280665,100,0,40.1123,29.9926
3410,5008920547,33010773748,100,0,40.1656383,29.99346864
3410,5001291767,33010233601,100,0,40.04544067,29.9935715
3410,5001270851,33010121524,100,0,40.21535,29.99416
3410,5001301496,33010160756,200,0,40.12323079,29.99437955
3410,5001286469,33010088116,100,0,40.10175212,29.99440504
3410,5001307426,33010094338,100,0,40.24127837,29.99454443
3410,5009264045,33010918827,50,0,40.2960881,29.99474535
3410,5001214681,33010094731,160,0,40.26673749,29.99515201
3410,5001304161,33010251995,100,0,40.27076954,29.99656802
3410,5001252626,33010227668,150,0,40.045,29.9968
3410,5008413791,33010725581,100,0,40.09030706,29.99893535
3410,5001248961,33010099291,160,0,40.27002998,29.99912718
3410,5001302648,33010444543,100,0,39.99483648,30.00050913
3410,5001239096,33010115723,50,0,40.17774625,30.00053637
3410,5001290418,33010075904,100,0,40.23465758,30.0018591
3410,5001279994,33010277310,100,0,40.02512835,30.00237014
3410,5001268376,33010438582,100,0,40.13687273,30.0042621
3410,5001317716,33010255180,100,0,40.29775104,30.00569141
3410,5001253383,33010083577,100,0,40.1664739,30.006181
